,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
46147,0.929,Talat Mahmood,0.5,246493,0.245,0,7vdM00LrntiwvX04BqeuiE,1.5e-06,1,0.108,-10.208,1,Jalte Hain Jiske Liye,25,1959-12-01,0.03,83.95700000000002,0.507,1959
48829,0.539,Four Tops,0.5770000000000001,227387,0.604,0,77ofWAzg1VoiK0mek1pYC0,0.00418,1,0.0794,-8.412,1,(It's The Way) Nature Planned It,32,1972-01-01,0.0337,92.295,0.721,1972
128154,0.946,"Miklós Rózsa', 'Jascha Heifetz', 'Gregor Piatigorsky",0.112,89560,0.0244,0,68vy4E2SyrUeQsi75KBa5M,0.924,4,0.527,-31.71,0,"Sinfonia concertante, Op. 29: Tema con variazioni: Tema",0,1946,0.0507,180.24400000000003,0.18600000000000005,1946
15437,0.000121,Radiohead,0.35100000000000003,299560,0.6759999999999999,0,2fuYa3Lx06QQJAm0MjztKr,0.113,9,0.18,-9.017,1,Let Down,60,1997-05-28,0.0313,102.46,0.14300000000000002,1997
29050,0.339,Jimi Hendrix,0.312,82627,0.77,0,4COmeKH1pLNNpXcgtMcyQH,0.271,6,0.11,-13.991,1,...And the Gods Made Love,41,1968-10-25,0.282,101.152,0.0298,1968
34678,0.705,Roger Miller,0.564,102400,0.378,0,20iH1uibQIUqNFk3wzG7AG,0.0007160000000000001,9,0.0723,-14.468,1,Dang Me,49,1996,0.168,197.325,0.687,1996
67919,0.726,Ernie,0.5529999999999999,162766,0.365,0,3y8xfexNXx8JDSAIoAWaxS,0.0,10,0.146,-13.026,1,Rubber Duckie,34,1977-01-01,0.428,75.245,0.872,1977
28456,0.0296,The Ventures,0.479,142373,0.5589999999999999,0,1AXky9UILkTwvLWYYZyUK9,0.000382,9,0.0245,-14.293,0,Snow Flakes,34,1965,0.0336,141.849,0.848,1965
83275,0.787,Herman's Hermits,0.483,149733,0.3,0,4S0W8LNfBur0HguAqspGXf,0.0,9,0.341,-8.71,1,Listen People,27,1966-01-01,0.0363,121.983,0.38,1966
48753,0.25,"Graham Nash', 'David Crosby",0.491,178907,0.887,0,0h42VIet3DT9QNQzSnILTh,0.0,7,0.221,-7.433,1,Immigration Man,35,1972,0.0449,87.99799999999998,0.6940000000000001,1972
97717,0.904,Louis and Bebe Barron,0.075,154040,0.53,0,2QuwSLsCHK1KIBUfAcoqE0,0.8640000000000001,5,0.105,-24.82,1,Krell Shuttle Ride And Power Station,7,1956,0.471,79.72399999999998,0.0329,1956
158487,0.00563,Luke Combs,0.499,208880,0.85,0,1qUIg2DIRjuSFLBzwZ4QyE,0.0,7,0.226,-5.372000000000001,1,All Over Again,63,2019-11-08,0.0808,156.964,0.563,2019
62229,0.8079999999999999,Bluegrass Champs,0.627,139813,0.374,0,2Drbnr5vX9uj7TKwEh8VS4,0.0444,5,0.228,-16.956,1,Pretend (Live),0,1948,0.0475,115.37,0.913,1948
174350,0.12,"R!GO', 'Rene Rodrigezz",0.799,138387,0.973,0,2QCWGgQ2XFVwwdh0eyqSJ0,0.0273,9,0.295,-3.819,0,Yes No Yes,1,2020-12-25,0.0568,124.002,0.916,2020
11917,0.0239,Black Sabbath,0.329,419933,0.6729999999999999,0,3Jl5GohfNwozDmpzmQBLDI,0.109,3,0.138,-8.465,0,Heaven and Hell - 2008 Remaster,56,1980,0.0296,91.122,0.32299999999999995,1980
145527,0.986,"Sholom Secunda', 'Richard Tucker",0.454,187960,0.238,0,2CipMnpLLFWcreRozbRo4n,7.19e-06,5,0.0824,-12.217,1,Passover Seder Festival: A Passover Service: Medley Of Traditional Songs (Sung After the Festive Meal): Vayhi Bachatsi Haloyloh; Ki Lo Noeh-Ki Lo Yoeh; Adir Hu; Echod Mi Yodea - Voice,0,1953,0.0497,102.052,0.274,1953
154873,0.31,Toddo,0.624,238933,0.65,0,0lPte0TOyGe80bUHnvU1d7,2.24e-05,6,0.104,-8.381,1,Just Fly,0,2000-01-01,0.0534,119.133,0.332,2000
127478,0.259,Tadeusz Dolega Mostowicz,0.6829999999999999,147801,0.226,0,55EMRMF5S6gkt9FUh7Y53H,0.0,11,0.134,-23.55,0,Chapter 101.2 & Chapter 102.1 - Doktor Murek zredukowany,0,1936-11-27,0.951,86.36200000000002,0.446,1936
99150,0.968,Bill Evans,0.519,277800,0.0894,0,2aJIu6pGibr01KUEvzq99y,0.703,7,0.134,-20.341,0,Everything Happens To Me,22,1964,0.0406,118.174,0.126,1964
37124,0.13699999999999998,Aventura,0.8109999999999999,255027,0.562,0,2MioxSroS0g1mi24LLfcnq,0.0,5,0.0623,-10.183,0,Por un Segundo,68,2009-06-09,0.0368,129.039,0.965,2009
15078,0.197,Trans-Siberian Orchestra,0.292,205333,0.5670000000000001,0,3sBnSBnzpEYKpJYGsAIbup,0.852,4,0.0947,-9.487,0,Christmas Eve / Sarajevo 12/24 - Instrumental,63,1996-10-15,0.0316,186.405,0.156,1996
79898,0.99,"Frédéric Chopin', 'Dinu Lipatti",0.402,106174,0.147,0,05y6ss3LrVXl3gEfFo10yn,0.928,1,0.154,-19.374,1,"Chopin: Waltz No. 6 in D-Flat Major, Op. 64 No. 1 ""Minute""",0,1950,0.0398,79.113,0.438,1950
108093,0.00627,"Nonsense Stinks', 'Daugse",0.6,241622,0.589,1,3CuEmPYKXlPhJqcCx1Advq,0.000201,7,0.307,-8.419,1,Diamond 'N the Rough,0,2018-06-01,0.314,166.062,0.695,2018
173169,0.0223,Surf Curse,0.303,258320,0.736,0,2ZQSRyJeY3HDJ99w0dFhfg,0.0328,1,0.107,-12.691,0,Forever Dumb,56,2015-05-10,0.0728,170.826,0.444,2015
42951,0.907,"Peter Erasmus Lange-Müller', 'The Orchestra of Royal Danish Theatre', 'Johann Hye Knudsen",0.334,116613,0.419,0,67PnN72AwOGFpGBjyRHNb5,0.748,0,0.383,-11.543,1,"Der var Engang: No. 6, Jægermusik",0,1943,0.0437,103.306,0.487,1943
108935,0.101,"Trasko', 'Robert Fulton",0.675,343125,0.918,0,6b5Oudhs0adcDStBmnJhdp,0.911,4,0.105,-3.304,0,New Years Day - Original Mix,0,2013-06-10,0.0457,128.003,0.129,2013
83641,0.552,Van Morrison,0.452,200000,0.156,0,1Bqh99LAejT1SFb09I6YDq,0.0225,7,0.136,-16.4,1,Slim Slow Slider - 2015 Remaster,27,1968-11-01,0.0558,71.443,0.198,1968
96026,0.98,"Wolfgang Amadeus Mozart', 'Arturo Toscanini",0.388,432333,0.0289,0,3d6NKwXKDT60lzYJM91pQE,0.0887,3,0.159,-16.535999999999998,1,"Symphony No. 40 in G Minor, K. 550: II. Andante",0,1948,0.0392,109.903,0.0783,1948
115877,0.227,Percy Sledge,0.58,170413,0.334,0,1SLmCvl415HMHJXqFpUjQa,1.01e-06,4,0.101,-11.140999999999998,1,It Tears Me Up,23,1966,0.0442,70.66,0.457,1966
77744,0.979,Lead Belly,0.5870000000000001,133486,0.374,0,3m08EHjqyd7vKRX4TigaoB,0.0859,8,0.121,-10.515999999999998,1,Green Corn (139-A-1),0,1935,0.0598,114.668,0.943,1935
87715,0.139,"Maze', 'Frankie Beverly",0.8059999999999999,308533,0.358,0,6COsBTLkBs5HSkqt1Fdrr1,1.58e-05,6,0.142,-12.694,0,Before I Let Go,33,1989-01-01,0.0406,103.141,0.963,1989
88411,0.0195,Rage Against The Machine,0.52,331107,0.755,0,3YEk8mVdMI7rxtfimlUd1G,0.34,4,0.0956,-9.031,0,Fistful of Steel,44,1992-11-03,0.134,155.513,0.608,1992
68319,0.757,"George Gershwin', 'Zubin Mehta', 'New York Philharmonic",0.399,164160,0.0576,0,6agmwIL4xVqp5FE9BdG3jX,0.649,5,0.117,-27.829,1,Love Is Here To Stay,42,1979,0.0403,108.704,0.17,1979
45070,0.205,Cuco Sánchez,0.439,122040,0.236,0,1DzdaFK3gcGYGnEeGs1udF,0.0,5,0.308,-13.369000000000002,1,La Huerfanita,17,1954,0.0483,92.049,0.421,1954
6270,0.995,Stan Getz,0.493,195480,0.123,0,5B1XEvV3NaVPulBCafMGZg,0.953,1,0.105,-18.31,1,Body And Soul,31,1952-01-01,0.0449,66.934,0.444,1952
128817,0.974,"César Franck', 'Robert Casadesus', 'George Weldon', 'Philharmonia Orchestra",0.261,845973,0.135,0,2v5dCiHCLxmpxZKtmnoK5n,0.888,2,0.265,-19.924,1,"Variations symphoniques, FWV 46",1,1949,0.0351,89.367,0.0844,1949
102023,0.0855,Genesis,0.278,271387,0.429,0,37SV7uT36t2ob31WWqTPL2,0.0,7,0.119,-7.357,1,Snowbound - 2007 Remaster,26,1978-04-07,0.0313,124.123,0.113,1978
91532,0.00415,Switchfoot,0.396,199813,0.905,0,79cAPxneo5AvbNgR6ch3Cj,0.0,2,0.42,-3.948,1,Meant to Live,52,2008-10-31,0.0467,151.503,0.514,2008
41720,0.99,Bashir Qawal,0.394,186526,0.208,0,5naoZVLDj6HNmDpbBTQaXG,4.26e-05,8,0.189,-9.982,1,Chale Kyon Na Meri Naiya,0,1937-12-31,0.0575,78.039,0.5760000000000001,1937
13834,0.0933,Big Daddy Kane,0.8909999999999999,284467,0.319,0,1Z4mVNtYGnpjHUoZVo3IMU,0.000104,4,0.0482,-16.099,0,Smooth Operator,50,1989,0.333,92.649,0.687,1989
34292,0.0527,Heavy D & The Boyz,0.731,213733,0.499,0,43JSZNyRzLa3nD9W0hfD48,0.0015,11,0.0362,-13.619000000000002,0,Nuttin' But Love,47,1994-05-25,0.374,202.675,0.47,1994
133028,0.8009999999999999,Elvis Presley,0.29,243640,0.33,0,3WcES4bQFy1AupKkVFi5zT,0.000724,3,0.114,-11.307,1,Just Pretend - Live,31,1970-11-01,0.0363,79.431,0.275,1970
105056,0.151,Brooks & Dunn,0.701,217493,0.45,0,79qohYpwFioUp2Gq0QHVKa,0.0,9,0.108,-10.285,1,That Ain't No Way to Go,34,1993-02-23,0.0298,106.303,0.391,1993
130487,0.92,Sarah Vaughan,0.473,256133,0.0739,0,2ZbwAeYBthbrG0V5jFe1ZV,6.19e-05,6,0.968,-18.889,1,"Just A Gigolo - Live At Mister Kelly's, Chicago/1957",11,1957-08-06,0.044,111.689,0.159,1957
158275,0.0111,"Upchurch', 'Colt Ford",0.475,170547,0.88,0,01oxuDv2GsOoj6xxhaM8eL,0.0,11,0.161,-3.572,1,Shoulda Named It After Me,61,2018-01-04,0.0374,167.99599999999995,0.403,2018
29029,0.0945,Booker T. & the M.G.'s,0.8440000000000001,157973,0.578,0,56A6FLKNONawY91NevCZ0Y,0.11,2,0.0342,-11.249,1,Jingle Bells,39,1968,0.0368,98.155,0.736,1968
170782,0.0558,Donald Lawrence & The Tri-City Singers,0.716,319071,0.952,0,4Yuj68c1mJ4eDiukRaNmfT,0.0,5,0.0324,-5.671,0,The Best Is Yet To Come,40,2003-01-01,0.0805,114.981,0.72,2003
91783,0.413,Blown Mad,0.403,250183,0.7809999999999999,0,0kcUbLekuKUD9xOapTznAC,2.19e-05,9,0.693,-7.572999999999999,1,"Evil Hearted Ada - Reunion-Gig Live at Nordportal, Baden, 2010",0,2010-03-30,0.0631,113.981,0.795,2010
56449,1.7e-05,Art of your Phobias,0.507,160705,0.861,1,6CYywvEhLDSIkyYU12vf9F,0.000975,8,0.409,-5.43,1,Epic Fail (Single 2011),0,2020-12-31,0.0641,120.168,0.231,2020
56406,0.127,John Fogerty,0.777,231347,0.948,0,2iRfjwzPsooCskZrrlsgcC,5.36e-06,7,0.0708,-3.648,1,Centerfield,59,2010-06-29,0.0479,142.359,0.973,2010
135905,0.104,Dire Straits,0.4,289667,0.976,0,7xObcZCERKAVkr9KBnm2yh,0.0909,7,0.966,-6.276,1,"Two Young Lovers - Live At Hammersmith Odeon, London/1983",41,1984-03-14,0.0645,171.24400000000003,0.86,1984
62300,0.863,Ghantasala,0.449,185907,0.417,0,0DCBSmjYSQAEY6PNSwnsMd,0.836,11,0.224,-8.004,0,Parandhu Sellum,0,1949-12-01,0.0397,121.347,0.716,1949
170228,0.0112,"Naxwell', 'DJ Combo', 'Timi Kullai",0.5820000000000001,140249,0.912,0,7MsU5zUUb4aaiTULDFRmmx,0.087,10,0.9,-4.771,1,Dreams (Will Come Alive) - Radio Edit,0,2020-12-25,0.0639,128.039,0.23,2020
143438,0.987,Alvarenga E Ranchinho,0.6890000000000001,173388,0.272,0,5MSkxM6jRYAfHVtBgn2WFL,0.0,2,0.116,-6.829,1,Moda do Solteirão,0,1936-01-01,0.453,139.016,0.313,1936
70839,0.00773,Great White,0.6,236560,0.716,0,0WMZMe5Re6c6qFSeyh8Tfi,0.000338,2,0.108,-8.693,1,Call It Rock N' Roll,45,1991-02-26,0.0347,136.484,0.741,1991
8590,0.228,Jackie Wilson,0.481,82680,0.498,0,7whPRouBzTXLW5afFNus4H,0.0,8,0.0724,-5.445,1,Deck The Halls,43,1963,0.0757,179.81099999999995,0.884,1963
111216,0.962,Markos Vamvakaris,0.7020000000000001,185840,0.4370000000000001,0,3BgGkdBK7Co0NdQaDAXivu,0.0006259999999999999,4,0.0718,-9.141,1,Ώρες με θρέφει ο λουλάς,0,1940-01-01,0.0419,139.72899999999998,0.958,1940
140049,0.0068200000000000005,Coheed and Cambria,0.481,226680,0.982,0,2l7GqUj1mBAEYB8aokoWJf,0.0,8,0.157,-4.865,0,Ten Speed (Of God's Blood & Burial),47,2005-01-15,0.193,156.942,0.611,2005
52410,0.343,Dan Fogelberg,0.7170000000000001,262093,0.433,0,0FlDqHq2wPIm2o4xkDJJ42,0.000102,7,0.139,-8.892999999999997,1,Rhythm of the Rain,43,1990-08-23,0.0244,87.281,0.591,1990
125190,0.0202,AMX,0.648,212558,0.968,0,5CtrOuVGvg5GuCHnb75MAD,0.0509,11,0.068,-5.049,0,Never Heard,1,2012-12-13,0.122,150.00799999999995,0.762,2012
44781,0.905,Lefty Frizzell,0.531,170227,0.197,0,7mtHmg9qxWzhFTpm052D63,0.000255,1,0.0932,-15.306,1,Heart (Don't Love Her Anymore),3,1952-02-01,0.0296,106.493,0.511,1952
62336,0.97,"Giuseppe Verdi', 'Arturo Toscanini",0.305,42027,0.155,0,0JuOqjiAbogQyMUcD7JFrf,0.0,0,0.4270000000000001,-20.221,1,"Aida: Vieni, sul crin ti piovano",0,1949,0.0387,107.602,0.276,1949
59228,0.0459,Эрих Мария Ремарк,0.723,134292,0.304,1,6TyWqCbP8PrR1OjO1EcQND,0.0,0,0.17800000000000002,-19.171,1,Часть 26.3 & Часть 27.1 - На Западном фронте без перемен,0,1929,0.8909999999999999,122.75,0.6409999999999999,1929
122136,0.7909999999999999,Gipsy Kings,0.537,245200,0.581,0,6Eypl1UIdZCGrGy7pnCehZ,3.67e-05,6,0.157,-8.588,1,Habla Me,35,1998-08-04,0.0328,167.94400000000005,0.5539999999999999,1998
134435,0.00585,Mother's Finest,0.7090000000000001,203667,0.8490000000000001,0,4Cg77xT2idYBAFNLTpmiHh,5.79e-06,9,0.18600000000000005,-7.527,1,Piece of the Rock,31,1977,0.0395,126.702,0.518,1977
89188,0.0902,Ty Herndon,0.665,232360,0.703,0,1QIYR4q1Pti9yLMG4Ef4rg,0.0,7,0.163,-6.869,1,Living In A Moment,39,1996-08-13,0.0275,115.893,0.684,1996
146560,0.981,Miles Davis,0.142,314747,0.0861,0,4RIKNFHE43vNn0KxxVoyxb,0.8740000000000001,2,0.0883,-17.094,0,"Bess, You Is My Woman Now - Mono Version",11,1959-01-01,0.0355,62.394,0.056,1959
54560,0.0629,Ozzy Osbourne,0.493,284907,0.636,0,78PKCefXwDLbl4FVO1Pjzh,2.49e-06,1,0.0921,-7.407999999999999,1,Dreamer,64,2001-10-16,0.0256,79.419,0.279,2001
59592,0.612,Эрих Мария Ремарк,0.7140000000000001,133300,0.188,1,5yMObZ5kYlguZWnW5Itxfn,0.0,6,0.193,-14.619000000000002,1,Часть 13.7 - Обратный путь,0,1931,0.945,92.122,0.4920000000000001,1931
27159,0.942,Dave Brubeck,0.6659999999999999,576693,0.151,0,3MHZGl9Ug6N03BFdrCmgdb,0.605,10,0.7170000000000001,-20.383,0,You Go to My Head,34,1959,0.0568,116.341,0.388,1959
64804,0.722,Elvis Presley,0.584,118240,0.762,0,4sTTjOkNUWqBBKaZRHRt5n,0.0,0,0.32299999999999995,-8.65,1,Put the Blame on Me,23,1961-05-19,0.0544,146.371,0.861,1961
39235,0.000185,"HALIENE', 'Markus Schulz",0.406,222574,0.8959999999999999,0,3f8hpqQ4AgSEdIhcfD50Yf,0.162,8,0.14800000000000002,-8.842,0,Walk Through Walls (Year in Review 2020) - Markus Schulz Remix,0,2021-01-22,0.0612,137.986,0.0545,2021
97016,0.966,Lilly's Chapel School (Ala.),0.649,53080,0.575,0,0tzh7fBzf3ivibkXkMXeIr,0.00183,0,0.8759999999999999,-14.621,1,Bob a Needle,0,1953-01-01,0.612,125.271,0.408,1953
92314,0.00863,"Chris Brown', 'Kevin McCall",0.8029999999999999,167813,0.79,1,0gFkruQrXlxIOo738m76Xb,0.0,1,0.0441,-4.353,1,Strip (feat. Kevin McCall),58,2012-07-03,0.125,94.982,0.7120000000000001,2012
52721,0.00164,The Lemonheads,0.645,187040,0.792,0,0ccE7u6mHbB1LaSc1ZIQWm,0.000126,9,0.0799,-8.671,1,It's A Shame About Ray - Remastered,47,1992,0.0304,131.393,0.705,1992
35783,0.00215,Bell Biv DeVoe,0.841,262027,0.701,0,0RnDu3eYJqbFKz6MHv2ajd,0.00268,6,0.627,-6.365,0,Poison,49,2002-01-01,0.192,111.857,0.802,2002
153711,0.994,Kostia,0.462,143800,0.0141,0,6y02PXQfwG9mwQnhKemWOs,0.905,2,0.0654,-31.907,1,First Touch,35,1994-01-01,0.0388,66.975,0.31,1994
160222,0.8759999999999999,Mamlê,0.26,301611,0.317,0,2vRBlE5TXwK1daa5IRY7pi,0.0005690000000000001,10,0.723,-23.907,0,Tenkey Şîrazî,0,1951-12-03,0.0386,177.148,0.942,1951
52701,0.966,"Frédéric Chopin', 'Leif Ove Andsnes",0.236,236587,0.28800000000000003,0,0RB9Q6qDFbVR6P2hUZSkdc,0.914,0,0.0954,-19.28,1,"Chopin: 12 Études, Op. 25: No. 11 in A Minor ""Winter Wind""",48,1992-01-01,0.0381,86.12299999999998,0.0703,1992
90324,0.398,Atmosphere,0.807,331333,0.7559999999999999,1,6wlLuRubLJ1aDWAc4vxdHM,0.000105,8,0.311,-2.884,0,F'@k You Lucy,41,2002-06-11,0.211,81.988,0.6559999999999999,2002
143216,0.00192,Mathey B,0.741,211200,0.872,0,01H2bJZtFjAiqsJtzFbOXM,0.847,5,0.0997,-5.549,0,Let's Do This,0,2020-12-18,0.0592,124.99,0.524,2020
86356,0.261,Elvis Costello & The Attractions,0.645,255693,0.459,0,5uVVWLLaICapDuVizaIzST,1.8e-05,10,0.318,-11.186,1,The Long Honeymoon,37,1982,0.0347,118.269,0.449,1982
148081,0.0462,The Byrds,0.281,179800,0.58,0,0SGzKyF5UCo5A5IOcjqjLB,2.15e-06,2,0.4,-12.021,1,Why - Single Version,21,1966-07-18,0.0571,162.679,0.509,1966
165759,0.0206,Ramones,0.611,138720,0.764,0,3tQoJgCfJNmEPkYpJFBy8B,1.16e-05,7,0.0773,-6.7860000000000005,1,Rock 'n' Roll High School - Ed Stasium Mix,29,1978-09-22,0.236,190.188,0.905,1978
127533,0.424,H.P. Lovecraft,0.715,125100,0.314,0,5JqnwzuLuI9npdzXGjNcLn,0.0,1,0.402,-25.066,1,Capítulo 23.2 - la Sombra Fuera del Tiempo,0,1936,0.918,125.503,0.626,1936
173557,0.0464,"Wisin', 'Ozuna', 'Bad Bunny', 'De La Ghetto', 'Arcángel', 'Noriel', 'Almighty",0.797,386333,0.804,0,5YY7ht3PCArlLjLbcTiAvh,1.5399999999999998e-05,1,0.317,-4.817,1,"Escápate Conmigo (feat. Ozuna, Bad Bunny, De La Ghetto, Arcángel, Noriel & Almighty) - Remix",67,2017-12-01,0.0711,91.973,0.451,2017
102463,0.0654,Lucio Battisti,0.6659999999999999,321160,0.515,0,2g3wyAWIAvmjfZ8K6Jb4Zn,0.0152,1,0.0687,-10.74,0,Con il nastro rosa,53,1980,0.0331,119.559,0.687,1980
80614,0.994,"Domenico Scarlatti', 'Robert Casadesus",0.32299999999999995,155733,0.187,0,0dvdbk49tkWKWEfrELWOC5,0.885,9,0.145,-19.848,1,"Sonata in D Major, L. 411",0,1953,0.0371,113.941,0.647,1953
116062,0.918,Patsy Cline,0.407,178960,0.194,0,2EltfBKsC2NWv3fawJD33K,1.35e-06,5,0.096,-11.194,1,She's Got You - Single Version,21,1967-03-03,0.042,181.256,0.534,1967
131218,0.927,Dean Martin,0.192,157360,0.129,0,6JJzFDSJbnAHufJEKTkLTA,0.00153,2,0.16699999999999998,-19.36,1,Be An Angel,11,1961,0.0325,82.836,0.246,1961
73393,0.142,Julie Roberts,0.6409999999999999,245493,0.485,0,1xsGrsVJwG9zel8pefzVeo,0.0,1,0.0997,-8.127,1,Break Down Here,51,2004-01-01,0.0328,126.103,0.229,2004
125333,0.629,"SZA', 'Kendrick Lamar",0.51,234285,0.71,1,6Aj2H0Z0v0JgnSfPEwCgW0,0.0,5,0.0607,-6.891,0,Babylon (feat. Kendrick Lamar),57,2014-04-08,0.113,131.891,0.3670000000000001,2014
96976,0.858,Unspecified,0.279,55560,0.184,0,0q2M5BSV9wbTvOA65ZUMY3,1.18e-05,7,0.3670000000000001,-23.313,1,Musical Sounds - Musicians Tuning-Up,0,1953-01-01,0.0582,91.797,0.454,1953
122551,0.924,PowerThoughts Meditation Club,0.0625,1873000,0.0139,0,4L9eWopTf7ssh40rFSQ15z,0.956,5,0.0999,-31.583,1,432Hz Miracle Tone: Raise Positive Vibrations - Healing Frequency (Positive Energy Boost),48,2000,0.0516,72.357,0.0359,2000
154621,0.521,Adam Pascal,0.745,161573,0.292,0,6dVgmtiVMzq22c3MB2QMHv,0.0,6,0.452,-11.153,1,One Song Glory,36,1999-01-01,0.114,142.252,0.627,1999
9967,0.86,"Crosby, Stills, Nash & Young",0.5379999999999999,217133,0.258,0,3gQMqeXqiHFCafaTtFnHF8,0.00599,2,0.134,-13.603,1,Helpless,56,1970-03-11,0.0309,114.151,0.376,1970
112673,0.8859999999999999,Thanasis Varsamas,0.361,148827,0.479,0,0ts1HuLsqBKIBuXFAbb9A8,0.134,7,0.311,-9.287,0,Fora ta maura,0,1950-01-01,0.0528,82.178,0.8690000000000001,1950
127427,0.993,"Ludwig van Beethoven', 'Wilhelm Kempff",0.433,98507,0.107,0,4sJdGMXxg5SmYL0539WItD,0.8059999999999999,1,0.123,-19.485,1,"Piano Sonata No. 31 in A-Flat Major, Op. 110: II. Allegro molto",0,1936,0.0393,104.769,0.469,1936
10474,0.0832,Wings,0.479,313027,0.601,0,1H4idkmruFoJBg1DvUv2tY,0.0014199999999999998,7,0.11,-8.806000000000003,1,Band On The Run - Remastered 2010,71,1973-12-05,0.0318,124.966,0.669,1973
91608,0.0019,Shaman's Harvest,0.5579999999999999,179173,0.742,0,6zxuYksXOARe4llokrpi5k,5.69e-05,6,0.0556,-4.5310000000000015,1,Dragonfly,52,2009,0.0369,139.933,0.265,2009
139275,0.0847,John Mayer,0.502,289227,0.785,0,2Knlcf82LF6hp6Bf0gldtN,0.0337,5,0.111,-6.64,0,3x5,47,2001-08-16,0.0275,96.994,0.59,2001
168655,0.000301,Robin S,0.769,255147,0.7070000000000001,0,47iKV0KlcvlflSsrCPD3TQ,0.0245,0,0.0478,-8.862,1,Love for Love,43,1993-06-15,0.0426,117.954,0.93,1993
165104,0.5329999999999999,Leon Russell,0.5820000000000001,238840,0.525,0,5rciOyRbd7zL2z1NcjNTsB,8.3e-05,5,0.17600000000000002,-12.19,1,Bluebird,20,1975,0.0283,93.777,0.611,1975
170291,0.493,Los Rehenes,0.735,174293,0.529,0,5s5K4wDAyhKr9KANDwt1xI,4.96e-06,0,0.257,-7.6389999999999985,1,Ni El Primero Ni El Último,46,2001-01-01,0.0411,84.45,0.963,2001
16184,0.000324,blink-182,0.41,171600,0.959,1,2ydUT1pFhuLDnouelIv4WH,0.0,9,0.0766,-4.563,1,The Rock Show,67,2001,0.0869,193.155,0.83,2001
50163,0.0534,Pseudo Echo,0.645,291213,0.775,0,6UfLQNkw9a9tOVVqsev9vA,9.84e-05,9,0.336,-5.077,1,Funky Town,36,1979,0.0327,128.015,0.84,1979
147087,0.764,"La Sonora Matancera', 'Celia Cruz",0.604,170307,0.7140000000000001,0,0qbxbiMLOdWC4gABGmgtH3,4.47e-06,3,0.256,-5.141,1,Fiesta De Navidad,10,1961-12-31,0.0532,94.542,0.966,1961
164856,0.0478,"Freddie King', 'Steve Ferrone', 'Bobby Tench', 'Mike Vernon",0.5479999999999999,249760,0.552,0,6MI8nelcK0pZhBSv3nOIH7,0.00168,1,0.0583,-11.248,1,Pack It Up,22,1974-01-01,0.13,174.585,0.8390000000000001,1974
84987,0.83,The Dynamic Superiors,0.438,225787,0.4270000000000001,0,4p8Vhi8qJfQYuIHPGSMimd,2.09e-06,7,0.217,-7.898,1,Shoe Shoe Shine,28,1975-01-01,0.0487,119.573,0.369,1975
161252,0.897,Candido Camero,0.611,250160,0.551,0,0JkHL6WWreaF1AMvzfmZ7M,0.605,8,0.0776,-8.572000000000001,1,Broadway,6,1956-01-01,0.0418,112.146,0.823,1956
101392,0.833,Waylon Jennings,0.657,178493,0.14800000000000002,0,3QtkExf631dUKScg3FOcGp,0.0299,2,0.119,-16.555,1,I Recall a Gypsy Woman,27,1975-06-01,0.0505,87.43799999999996,0.5920000000000001,1975
36868,0.00569,Lady Gaga,0.894,216333,0.6779999999999999,0,0TcJ7QWpggdSg8t0fHThHm,2.43e-06,6,0.317,-5.6110000000000015,0,LoveGame,62,2008-01-01,0.0523,105.024,0.8440000000000001,2008
144033,0.982,"Giacomo Puccini', 'Eileen Farrell', 'Max Rudolf', 'Columbia Symphony Orchestra",0.297,282693,0.212,0,50xCEkVeEiPPQ2JpkbDgR7,0.00286,1,0.292,-14.267,1,"Madama Butterfly, Act II: ""Un bel di vedremo""",1,1945,0.051,79.2,0.097,1945
171823,0.52,"Elmar Eduard', 'Elmadon",0.57,193449,0.856,0,26vBoFpR24RwBoA22iEnzQ,8.97e-06,6,0.0956,-10.616,1,Video Killed the Radio Star,0,2019-10-06,0.0702,148.06799999999996,0.696,2019
169791,0.0669,Eminem,0.823,268440,0.7440000000000001,0,5k7zON2QahcMSl4CFlJ0Kx,0.0,0,0.103,-6.665,1,My Name Is,38,1999-02-23,0.355,85.48299999999998,0.7979999999999999,1999
17707,0.0122,Caleb Jones,0.498,276923,0.591,0,6Oh6xhhubmRypS752Ptyci,0.0,7,0.11,-6.279,1,In a Year from Now,11,2018-12-31,0.0304,129.469,0.341,2018
7078,0.633,Chet Baker,0.643,183893,0.175,0,2d64G7VaZdHQuAquz5HQNu,4.24e-05,5,0.14300000000000002,-16.813,0,That Old Feeling,57,1956,0.0391,78.031,0.642,1956
136520,0.987,"George Frideric Handel', 'Andrew Davis', 'Toronto Mendelssohn Choir', 'Elmer Iseler Singers', 'Florence Quivar', 'John Aler', 'Samuel Ramey', 'Kathleen Battle', 'Toronto Symphony Orchestra",0.539,233200,0.115,0,6qVh1RPSaWl7PTtdiUHlzz,0.166,5,0.0947,-26.496,1,All We Like Sheep Have Gone Astray - Live,31,1987-01-01,0.0337,113.117,0.324,1987
119332,0.308,Glenn Frey,0.67,259827,0.501,0,2mUSUOsodxXcJ3HloZyYtk,0.005220000000000001,5,0.224,-13.108,1,Smuggler's Blues,33,1984-01-01,0.0291,123.924,0.89,1984
